request_id,trip_time,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude
7790,19.9666666667,-73.9513015747,40.7120285034,-73.9884414673,40.6668434143
7791,2.65,-74.0058364868,40.7403335571,-74.006729126,40.7440261841
7792,7.18333333333,-73.9886322021,40.7551498413,-73.9931869507,40.7309799194
7793,7.03333333333,-73.9440002441,40.8235092163,-73.9459609985,40.807220459
7794,13.2,-73.9622955322,40.7155151367,-73.9495697021,40.6826171875
7795,11.8833333333,-73.9473495483,40.6569786072,-73.9453964233,40.6907310486
7796,3.46666666667,-73.9128265381,40.7665481567,-73.9196014404,40.7725830078
7797,10.3,-73.9448165894,40.7914962769,-73.9104766846,40.8194351196
7798,7.66666666667,-73.9829406738,40.7680587769,-73.9778594971,40.753578186
7799,5.76666666667,-73.9552536011,40.7769889832,-73.9490280151,40.7971572876
7800,6.73333333333,-73.9725875854,40.7588195801,-73.9926605225,40.7676010132
7801,8.3,-73.9857788086,40.7327461243,-73.9675674438,40.7600631714
7802,3.5,-74.0005569458,40.742313385,-73.9940414429,40.7511024475
7803,13.6833333333,-73.9869155884,40.7195968628,-73.9866409302,40.751789093
7804,21.45,-73.9681472778,40.7546424866,-73.8260879517,40.8614044189
7805,8.95,-73.9832458496,40.757068634,-74.0040130615,40.7526283264
7806,5.55,-73.9773178101,40.7643051147,-73.9581756592,40.7730293274
7807,5.43333333333,-73.8764572144,40.7485618591,-73.8783874512,40.7587394714
7808,15.85,-73.9479370117,40.7465858459,-73.9295501709,40.6957740784
7809,9.45,-73.9780883789,40.7572288513,-73.9857406616,40.7268486023
7810,10.1,-73.9895477295,40.7344512939,-73.9823074341,40.7208709717
7811,5.65,-73.9782409668,40.7624092102,-73.9961776733,40.7624588013
7812,11.3833333333,-73.9465103149,40.8246536255,-73.9771728516,40.7897720337
7813,32.4,-73.7819900513,40.6448402405,-73.9868621826,40.766998291
7814,13.8166666667,-73.9950332642,40.7498130798,-73.9562454224,40.7729415894
7815,15.4333333333,-73.9514389038,40.7977905273,-74.0011901855,40.7464256287
7816,11.6166666667,-74.0030975342,40.7255592346,-73.9752807617,40.7643814087
7817,28.1833333333,-73.9930496216,40.7297782898,-73.9883575439,40.6141891479
7818,10.5333333333,-73.9398574829,40.707775116,-73.9068222046,40.693107605
7819,7.78333333333,-73.9914627075,40.7268981934,-74.0023117065,40.7397384644
7820,6.2,-73.9819564819,40.7522735596,-73.9804611206,40.7423439026
7821,7.98333333333,-73.9585876465,40.7688598633,-73.9840393066,40.736164093
7822,29.1666666667,-74.0020599365,40.7395172119,-74.0115127563,40.6403579712
7823,10.5333333333,-73.9846878052,40.7244110107,-74.0008010864,40.7463417053
7824,32.1166666667,-73.9313049316,40.8527946472,-73.9324951172,40.6972236633
7825,22.9666666667,-73.777053833,40.6454811096,-73.8266983032,40.8413124084
7826,5.66666666667,-73.9849472046,40.7480316162,-73.9951782227,40.7521018982
7827,24.65,-73.9828186035,40.7479705811,-73.9576721191,40.6932411194
7828,16.3166666667,-73.9881668091,40.7220001221,-73.9726104736,40.6772079468
7829,16.7833333333,-73.9891281128,40.7437744141,-73.9937210083,40.6959381104
7830,26.1666666667,-73.7821502686,40.6446609497,-73.9568023682,40.6742210388
7831,3.05,-73.9822769165,40.7449989319,-73.9919128418,40.7490997314
7832,14.9666666667,-73.9910583496,40.686050415,-73.9809875488,40.645450592
7833,13.3833333333,-73.9394760132,40.8053436279,-73.9323043823,40.8470230103
7834,2.85,-73.99243927,40.7588157654,-74.0038604736,40.7525520325
7835,4.51666666667,-74.0068893433,40.7306518555,-73.9959793091,40.7492675781
7836,8.6,-73.9771499634,40.75182724,-73.9746170044,40.733039856
7837,4.6,-73.9694900513,40.7532196045,-73.981048584,40.7478981018
7838,7.86666666667,-73.9865188599,40.7427597046,-73.9574890137,40.7684364319
7839,8.41666666667,-73.983215332,40.7561645508,-73.9802703857,40.744392395
7840,17.8666666667,-73.9509887695,40.8100662231,-73.8794631958,40.8217735291
7841,23.2333333333,-74.0038223267,40.7329101562,-73.9169616699,40.8700790405
7842,10.1666666667,-73.9648284912,40.7913742065,-73.9379577637,40.7923583984
7843,7.0,-74.0006408691,40.7297782898,-74.0066375732,40.744102478
7844,27.9666666667,-73.9677886963,40.7629432678,-73.7755661011,40.7147064209
7845,21.6666666667,-74.008102417,40.7381973267,-73.942741394,40.7044372559
7846,11.9333333333,-73.988319397,40.7375831604,-73.9990539551,40.7393913269
7847,8.11666666667,-73.9893035889,40.7530899048,-73.9671173096,40.7696304321
7848,5.0,-73.9900665283,40.746723175,-73.9732284546,40.7643165588
7849,6.3,-73.9875564575,40.7550201416,-73.9773712158,40.747051239
7850,7.26666666667,-73.9254684448,40.7617797852,-73.9267196655,40.7760734558
7851,7.1,-73.970664978,40.7935218811,-73.9475097656,40.7836799622
7852,7.7,-73.9820861816,40.7490959167,-73.9573745728,40.7657203674
7853,24.6333333333,-73.9839477539,40.7550888062,-73.8902893066,40.8582191467
7854,1.6,-73.9420700073,40.7543067932,-73.9467163086,40.7494010925
7855,3.86666666667,-73.9535293579,40.806842804,-73.9393005371,40.8051223755
7856,12.25,-73.9845581055,40.759185791,-73.9516983032,40.7818183899
7857,1.63333333333,-74.0009613037,40.7318153381,-73.9985351562,40.7381744385
7858,16.7166666667,-73.970375061,40.7581062317,-73.9881134033,40.7203903198
7859,2.16666666667,-73.9882202148,40.7279586792,-73.993347168,40.7245864868
7860,22.9,-73.9870834351,40.7577209473,-73.9539794922,40.7094154358
7861,4.43333333333,-73.9767227173,40.7517204285,-73.9743499756,40.7648506165
7862,9.11666666667,-73.9900970459,40.7294616699,-73.9648895264,40.7555999756
7863,18.3833333333,-74.0026702881,40.7398147583,-73.9408035278,40.8331985474
7864,4.33333333333,-73.9836502075,40.6888504028,-73.9791107178,40.6932563782
7865,15.9166666667,-74.0004043579,40.7298812866,-74.0128097534,40.7041854858
7866,4.8,-73.9761505127,40.7598304749,-73.9939880371,40.7500610352
7867,4.13333333333,-73.9840545654,40.7655334473,-73.9913635254,40.7548561096
7868,26.4666666667,-74.0077285767,40.7407531738,-73.9335479736,40.6958961487
7869,34.1833333333,-73.9821472168,40.7724113464,-73.9921646118,40.6800918579
7870,4.16666666667,-74.0002212524,40.72864151,-74.0090560913,40.7304840088
7871,13.65,-73.9502944946,40.7436904907,-73.9439697266,40.7763938904
7872,9.65,-73.9895019531,40.7565574646,-73.9548492432,40.7776412964
7873,18.75,-73.9785919189,40.7411308289,-73.9058609009,40.7453994751
7874,2.53333333333,-73.9948272705,40.7400283813,-73.9906463623,40.7501983643
7875,25.0666666667,-73.9989318848,40.7227478027,-73.9397659302,40.6596412659
7876,12.75,-73.9416503906,40.7138633728,-73.9180450439,40.7574920654
7877,15.9333333333,-73.9910583496,40.7558555603,-73.9491729736,40.8258743286
7878,18.5333333333,-74.0018081665,40.7192497253,-73.9304580688,40.7010917664
7879,3.76666666667,-74.0065231323,40.737991333,-73.9983825684,40.7380409241
7880,3.81666666667,-73.9846572876,40.7640991211,-73.9785385132,40.777431488
7881,15.25,-73.9803390503,40.7651519775,-73.9102630615,40.7601776123
7882,5.48333333333,-73.9608078003,40.7695846558,-73.9382324219,40.7937889099
7883,19.75,-73.9640731812,40.7676200867,-73.9027481079,40.817199707
7884,3.23333333333,-73.9565505981,40.7169723511,-73.9647140503,40.7107810974
7885,9.2,-73.8617095947,40.8305397034,-73.8307800293,40.8807601929
7886,5.51666666667,-73.9532470703,40.788646698,-73.9377593994,40.812877655
7887,6.46666666667,-73.9647903442,40.7601203918,-73.9782867432,40.7512588501
7888,7.96666666667,-73.9816513062,40.7784194946,-73.9454498291,40.834438324
7889,15.4166666667,-73.7769775391,40.6449584961,-73.8116531372,40.728679657
7890,8.51666666667,-74.0018081665,40.7337112427,-73.9933700562,40.7192306519
7891,3.61666666667,-73.9753799438,40.7521514893,-73.9699554443,40.7531318665
7892,2.86666666667,-73.9851989746,40.7686767578,-73.9908752441,40.7607955933
7893,2.16666666667,-73.9591598511,40.7633705139,-73.9501876831,40.7756195068
7894,13.15,-73.9962387085,40.7202072144,-73.9833450317,40.7656135559
7895,2.83333333333,-73.9775238037,40.7634773254,-73.9678344727,40.7604789734
7896,26.9833333333,-73.7815093994,40.6449432373,-74.0076217651,40.7153091431
7897,5.18333333333,-73.9930114746,40.7523918152,-73.982421875,40.7626304626
7898,3.31666666667,-73.9340057373,40.802192688,-73.9492034912,40.7825927734
7899,37.1833333333,-73.9945297241,40.7504692078,-73.9408493042,40.6710891724
7900,15.15,-74.0056610107,40.7405204773,-74.0063400269,40.706413269
7901,6.65,-74.003578186,40.7385215759,-73.9846496582,40.7639122009
7902,5.98333333333,-73.9854431152,40.7677841187,-73.9655303955,40.7593345642
7903,7.25,-73.9965591431,40.7376060486,-74.0021133423,40.750919342
7904,11.9166666667,-73.9781494141,40.759967804,-73.9699325562,40.8013648987
7905,18.6,-74.0147018433,40.7142715454,-74.0046691895,40.726360321
7906,6.8,-73.9756011963,40.789226532,-73.9612426758,40.8018684387
7907,6.63333333333,-73.9969329834,40.737197876,-74.0025634766,40.73046875
7908,4.46666666667,-73.9890975952,40.7416381836,-74.0059432983,40.7359886169
7909,4.3,-73.9255828857,40.7591018677,-73.9228515625,40.769821167
7910,3.83333333333,-73.9577560425,40.7180900574,-73.9575119019,40.7270278931
7911,18.45,-73.9899673462,40.7346191406,-73.9711685181,40.7878112793
7912,12.25,-73.9980010986,40.7180595398,-73.9840698242,40.7594413757
7913,4.66666666667,-73.9574890137,40.6721038818,-73.9368667603,40.6671028137
7914,5.81666666667,-73.9708328247,40.7582054138,-73.9792633057,40.7363586426
7915,28.65,-74.0035934448,40.7386016846,-73.9604415894,40.6583900452
7916,38.75,-73.7819442749,40.6447677612,-73.989982605,40.7333869934
7917,5.53333333333,-73.9808883667,40.7642402649,-73.9898376465,40.7759399414
7918,10.2166666667,-74.0062637329,40.7333717346,-74.0146026611,40.709980011
7919,9.13333333333,-73.9897155762,40.7623634338,-73.977394104,40.7495155334
7920,24.45,-73.9874649048,40.7435379028,-73.874710083,40.7469444275
7921,7.9,-73.9999465942,40.7368583679,-73.981590271,40.7287406921
7922,9.21666666667,-73.9936981201,40.7272758484,-74.0025634766,40.7394332886
7923,25.5666666667,-73.9908599854,40.7302894592,-73.955116272,40.822719574
7924,27.1666666667,-73.9888305664,40.7634315491,-73.8299636841,40.7535972595
7925,18.0666666667,-73.9940032959,40.751159668,-73.978302002,40.7170982361
7926,10.6666666667,-73.9813232422,40.7290306091,-73.9562683105,40.7136192322
7927,6.66666666667,-73.9870605469,40.7554664612,-73.9767684937,40.7490386963
7928,10.85,-73.957649231,40.7175788879,-73.9486083984,40.6977005005
7929,11.2666666667,-73.9934921265,40.7243003845,-73.9617385864,40.7650794983
7930,14.9166666667,-73.9872817993,40.6920394897,-73.9596405029,40.6911735535
7931,6.5,-73.9920883179,40.7196006775,-73.9832229614,40.7267417908
7932,2.7,-73.9555892944,40.7735824585,-73.9614868164,40.7711029053
7933,3.85,-73.9950790405,40.7449455261,-74.0073165894,40.7412147522
7934,11.2333333333,-73.9873046875,40.7224159241,-73.9960098267,40.7385101318
7935,9.01666666667,-73.94896698,40.7734527588,-73.9725723267,40.749206543
7936,6.76666666667,-73.9847717285,40.7481918335,-73.9850692749,40.7611312866
7937,18.7,-73.976600647,40.7514610291,-73.8629379272,40.768573761
7938,2.38333333333,-73.9890289307,40.6697883606,-73.99609375,40.6623802185
7939,3.68333333333,-73.9736633301,40.7602386475,-73.9753494263,40.7522392273
7940,8.58333333333,-73.9645004272,40.8021812439,-73.9831314087,40.7819709778
7941,7.23333333333,-73.9773025513,40.7519111633,-73.9686813354,40.7643508911
7942,5.98333333333,-73.9827728271,40.7480239868,-73.9981307983,40.7607078552
7943,9.95,-73.9724349976,40.6859970093,-73.9421539307,40.6871261597
7944,17.7666666667,-73.7767944336,40.6451683044,-73.916229248,40.7702445984
7945,21.1833333333,-73.9838562012,40.7436904907,-73.8554534912,40.6927337646
7946,5.38333333333,-73.9285507202,40.7581253052,-73.916519165,40.7729454041
7947,47.05,-74.0000762939,40.7287597656,-74.0065307617,40.7443504333
7948,21.1,-73.9719314575,40.676612854,-73.8573074341,40.7328147888
7949,5.15,-74.0020294189,40.7282104492,-74.0028839111,40.7339477539
7950,8.43333333333,-73.9889526367,40.6919593811,-74.0041503906,40.7208824158
7951,11.6,-74.0078887939,40.7404098511,-73.9839782715,40.7270812988
7952,16.5166666667,-73.9755172729,40.6871871948,-73.9486312866,40.7083015442
7953,5.26666666667,-73.9971389771,40.7223396301,-73.9842224121,40.7431907654
7954,4.91666666667,-73.9814758301,40.7611579895,-73.9782714844,40.7781829834
7955,20.3666666667,-73.9830322266,40.7717781067,-74.0071334839,40.7073516846
7956,5.08333333333,-73.9332962036,40.7054367065,-73.9169921875,40.7028770447
7957,3.15,-73.9959259033,40.7265052795,-74.0051651001,40.7153511047
7958,8.63333333333,-74.0019226074,40.7193984985,-73.9878311157,40.7226219177
7959,31.75,-73.7818374634,40.6447105408,-73.9407272339,40.8497009277
7960,4.9,-74.0027923584,40.7286491394,-73.9907226562,40.7268409729
7961,12.9,-73.9696044922,40.6895370483,-73.9285812378,40.7066955566
7962,13.9,-73.9855194092,40.7559700012,-74.0029144287,40.7219276428
7963,25.2333333333,-73.7766876221,40.6453552246,-73.9176254272,40.6571159363
7964,19.5166666667,-73.9611968994,40.7188606262,-73.9255828857,40.7666015625
7965,11.2833333333,-74.0065307617,40.744102478,-73.9829406738,40.7324028015
7966,14.8166666667,-73.981918335,40.758140564,-74.0066070557,40.7138214111
7967,12.6166666667,-73.9802474976,40.7270431519,-73.965675354,40.7128257751
7968,15.5,-73.9938278198,40.7273178101,-73.9943695068,40.7561759949
7969,35.5333333333,-73.9457015991,40.673160553,-73.7877120972,40.6757507324
7970,6.38333333333,-73.9940719604,40.751159668,-73.9935531616,40.7655105591
7971,14.4,-73.9237747192,40.6997184753,-73.9556274414,40.6703720093
7972,23.95,-74.0008010864,40.741985321,-73.8881835938,40.7265052795
7973,6.21666666667,-73.9727096558,40.7552032471,-73.9830093384,40.7630729675
7974,13.9166666667,-73.9979553223,40.7258453369,-73.9620513916,40.7133712769
7975,6.68333333333,-73.9938583374,40.7522239685,-74.0042266846,40.7421569824
7976,15.3,-73.9584197998,40.7605400085,-73.9551086426,40.7263145447
7977,6.55,-74.0002365112,40.721950531,-73.9949188232,40.7356796265
7978,7.26666666667,-73.9785919189,40.7618789673,-73.9906082153,40.775428772
7979,14.8833333333,-74.0083007812,40.7414321899,-73.9814758301,40.7498817444
7980,5.23333333333,-73.9953994751,40.7249717712,-73.9842071533,40.7214813232
7981,18.1666666667,-73.9827957153,40.7666816711,-73.9399337769,40.8245048523
7982,5.8,-74.0039291382,40.7419013977,-74.0081481934,40.7388114929
7983,6.51666666667,-73.9676132202,40.7924690247,-73.986618042,40.7788581848
7984,9.21666666667,-73.9917984009,40.7262001038,-73.9838562012,40.7464370728
7985,16.5,-73.9835510254,40.7603492737,-73.9954833984,40.7230987549
7986,10.4833333333,-73.9862670898,40.7569084167,-74.0085372925,40.721321106
7987,7.75,-73.9860305786,40.7570915222,-73.9792175293,40.7413024902
7988,9.35,-73.9871749878,40.7296257019,-73.9607925415,40.761089325
7989,1.46666666667,-73.9873352051,40.7553367615,-73.9912261963,40.7501869202
7990,14.4333333333,-73.981048584,40.7622070312,-73.9471969604,40.8101425171
7991,7.7,-73.953918457,40.7433738708,-73.9570388794,40.7165145874
7992,11.1166666667,-73.9873199463,40.7292518616,-73.9916152954,40.7500190735
7993,4.76666666667,-73.9937744141,40.7568206787,-73.9879226685,40.768825531
7994,5.93333333333,-73.986907959,40.7223091125,-73.9855194092,40.7350883484
7995,1.83333333333,-73.9878234863,40.7434616089,-73.9963302612,40.7371826172
7996,6.63333333333,-73.9696884155,40.7570495605,-73.9436950684,40.788848877
7997,7.73333333333,-73.990776062,40.7456207275,-73.9872436523,40.7686233521
7998,5.13333333333,-73.9846420288,40.7467803955,-73.9899978638,40.7575111389
7999,8.18333333333,-73.9814224243,40.7612113953,-73.9874267578,40.7518920898
8000,3.3,-73.9559631348,40.7675857544,-73.9600524902,40.7580337524
8001,4.41666666667,-73.9848632812,40.7481155396,-73.9912338257,40.7349700928
8002,10.4,-73.880531311,40.7300491333,-73.87865448,40.7561454773
8003,31.4666666667,-73.7820281982,40.6446685791,-73.9240112305,40.7449455261
8004,6.85,-73.9780273438,40.7543792725,-73.9551315308,40.7743110657
8005,11.0166666667,-73.9612503052,40.7188186646,-73.9873046875,40.723651886
8006,7.91666666667,-73.9841766357,40.7548904419,-73.9890899658,40.774471283
8007,5.68333333333,-73.9471435547,40.7758293152,-73.937210083,40.7958984375
8008,8.25,-73.9829025269,40.7449569702,-73.9949798584,40.7185211182
8009,13.6666666667,-74.0057373047,40.7261695862,-73.9432296753,40.7080307007
8010,21.4,-74.001625061,40.7249908447,-73.9577026367,40.638420105
8011,4.63333333333,-73.9984436035,40.7353477478,-73.9824752808,40.7385215759
8012,12.35,-73.9859008789,40.7407188416,-73.9796066284,40.7726821899
8013,23.15,-73.9952163696,40.7395553589,-73.9126281738,40.768157959
8014,11.4833333333,-74.0073776245,40.7410736084,-74.0071411133,40.7105331421
8015,4.85,-73.9636154175,40.6768302917,-73.9537353516,40.6825866699
8016,6.48333333333,-73.9919204712,40.7441596985,-73.9828338623,40.7631645203
8017,9.25,-73.9862442017,40.7622756958,-73.9631958008,40.7937583923
8018,5.2,-73.9186096191,40.765586853,-73.9308319092,40.7662086487
8019,9.73333333333,-73.9867095947,40.7561759949,-73.9820861816,40.734413147
8020,20.4666666667,-73.9843826294,40.7556343079,-73.9479980469,40.7159461975
8021,7.35,-73.9723892212,40.6769561768,-73.9478912354,40.6629219055
8022,26.65,-73.9938659668,40.7516860962,-73.9032287598,40.7740974426
8023,22.3833333333,-73.8782653809,40.7483520508,-73.8118362427,40.6747322083
8024,9.23333333333,-73.9847259521,40.7569007874,-73.9524993896,40.7894554138
8025,11.6,-74.0023803711,40.7396888733,-74.008392334,40.7093162537
8026,13.7,-73.9780807495,40.7523078918,-73.977104187,40.7263336182
8027,10.7166666667,-73.9615020752,40.7961997986,-73.950630188,40.775680542
8028,11.7333333333,-73.9603118896,40.7661209106,-74.0036621094,40.7393798828
8029,5.81666666667,-73.9740905762,40.7570800781,-73.984916687,40.7690582275
8030,9.46666666667,-74.0011291504,40.7292175293,-74.0074157715,40.7070617676
8031,4.56666666667,-73.9977493286,40.7239570618,-74.0077362061,40.7323188782
8032,12.45,-73.9885559082,40.7533798218,-73.9520187378,40.7694854736
8033,2.38333333333,-73.9576644897,40.7246665955,-73.9581756592,40.7334518433
8034,16.7333333333,-73.886390686,40.7553901672,-73.8554077148,40.7274017334
8035,2.75,-73.98021698,40.7583274841,-73.9777297974,40.7539329529
8036,3.1,-73.979888916,40.7548599243,-73.9840164185,40.7467384338
8037,23.2333333333,-73.9180450439,40.770275116,-73.9965209961,40.7600898743
8038,25.4666666667,-73.9881134033,40.7205429077,-73.958694458,40.8100090027
8039,5.61666666667,-73.9916610718,40.7163887024,-73.9778900146,40.7340698242
8040,29.3333333333,-73.7767562866,40.6453094482,-73.9861221313,40.7680892944
8041,17.1,-74.0040817261,40.7220458984,-73.9758529663,40.6536216736
8042,3.05,-73.9883270264,40.7499771118,-73.9816207886,40.7472305298
8043,4.91666666667,-74.0024642944,40.7292823792,-74.0063858032,40.7331924438
8044,14.3333333333,-73.9477462769,40.8260688782,-73.9530410767,40.7886199951
8045,14.4333333333,-73.9894485474,40.7262306213,-73.9810180664,40.7628593445
8046,25.25,-74.0073394775,40.7050666809,-73.9787979126,40.7832946777
8047,15.0333333333,-73.9937515259,40.7208786011,-73.9863967896,40.6732902527
8048,9.78333333333,-73.9957580566,40.690700531,-73.9891433716,40.7253952026
8049,2.66666666667,-73.9548110962,40.777431488,-73.9588775635,40.7681999207
8050,10.55,-73.9390258789,40.748336792,-73.9116744995,40.7303314209
8051,17.8166666667,-73.9385147095,40.8031349182,-73.8841552734,40.8712043762
8052,3.98333333333,-73.989151001,40.7633666992,-73.9913635254,40.7500495911
8053,11.1833333333,-73.975692749,40.7605323792,-73.9837722778,40.7284965515
8054,6.53333333333,-73.9891586304,40.7187194824,-73.9564743042,40.715057373
8055,3.15,-73.9492950439,40.6803016663,-73.9538269043,40.6831092834
8056,12.2166666667,-73.9703292847,40.7563285828,-74.0046920776,40.7070884705
8057,18.0833333333,-73.9884338379,40.7216796875,-73.9731903076,40.6780662537
8058,2.23333333333,-73.9759750366,40.786315918,-73.9677429199,40.7929534912
8059,11.3833333333,-73.9532775879,40.7716522217,-73.9613342285,40.8011474609
8060,8.15,-73.9938964844,40.7274208069,-73.9990997314,40.7445297241
8061,16.2666666667,-73.9905853271,40.729763031,-73.943901062,40.7962226868
8062,14.6333333333,-73.9857635498,40.7566719055,-73.9010772705,40.7539672852
8063,24.85,-73.9882507324,40.7375526428,-73.9386672974,40.677192688
8064,6.03333333333,-73.9552383423,40.7733306885,-73.9536972046,40.7753791809
8065,5.88333333333,-73.990272522,40.7288093567,-73.9703369141,40.7563285828
8066,17.55,-73.9972457886,40.7142791748,-73.9528961182,40.774181366
8067,4.4,-73.9625320435,40.7990493774,-73.9533996582,40.8122787476
8068,14.55,-73.9860992432,40.7309303284,-73.9943618774,40.7608604431
8069,5.06666666667,-73.961151123,40.7650299072,-73.9502029419,40.77576828
8070,13.2666666667,-73.9751586914,40.7926902771,-73.9911880493,40.7514915466
8071,4.28333333333,-74.0066223145,40.7442398071,-73.9937896729,40.7572441101
8072,10.0166666667,-73.9364395142,40.6710281372,-73.9066314697,40.6932525635
8073,11.0333333333,-73.9812927246,40.7635498047,-73.9951858521,40.7383804321
8074,8.03333333333,-73.949432373,40.8018798828,-73.9347915649,40.7983016968
8075,2.11666666667,-73.9550247192,40.773311615,-73.9588623047,40.7637405396
8076,35.9166666667,-74.0006484985,40.7209014893,-73.8882217407,40.8751144409
8077,5.95,-73.9035720825,40.744846344,-73.8978042603,40.7289123535
8078,6.93333333333,-74.0054702759,40.7399139404,-73.9878540039,40.7481536865
8079,25.55,-73.9984970093,40.7136611938,-73.9230575562,40.6922416687
8080,6.88333333333,-73.9882965088,40.746055603,-73.9922637939,40.7257499695
8081,3.0,-73.9537658691,40.7414321899,-73.9746856689,40.7465667725
8082,3.86666666667,-73.9727630615,40.7641296387,-73.9737319946,40.7575492859
8083,10.05,-73.9631729126,40.7993240356,-73.9485244751,40.8287963867
8084,6.9,-73.9900512695,40.7571411133,-73.9714889526,40.7593193054
8085,11.6,-73.9764862061,40.755355835,-73.9911956787,40.7234535217
8086,18.6166666667,-73.9849472046,40.7603340149,-73.9886398315,40.7194519043
8087,17.55,-74.0032501221,40.7331085205,-73.9755020142,40.6444396973
8088,12.75,-73.9543762207,40.7306594849,-73.9729995728,40.7555427551
8089,2.0,-73.9559860229,40.7787361145,-73.9628677368,40.767414093
8090,10.7333333333,-73.9847412109,40.7588195801,-74.0060501099,40.7346763611
8091,5.3,-73.9595870972,40.7140617371,-73.9855880737,40.7178115845
8092,5.86666666667,-74.0007553101,40.7422676086,-73.9801483154,40.7531509399
8093,4.91666666667,-73.9993515015,40.7541618347,-73.9832229614,40.74792099
8094,14.1833333333,-73.9821166992,40.7707481384,-73.93359375,40.7580375671
8095,8.43333333333,-74.0087356567,40.7191963196,-73.9908294678,40.7558746338
8096,9.83333333333,-73.9446105957,40.68699646,-73.9420700073,40.6885681152
8097,10.9333333333,-73.9940567017,40.7512817383,-74.0165023804,40.707118988
8098,8.43333333333,-73.9861526489,40.7518157959,-73.9820480347,40.7773284912
8099,8.43333333333,-73.9804534912,40.7303009033,-74.0037078857,40.7367706299
8100,28.8833333333,-73.9849090576,40.7451286316,-73.8852996826,40.7474212646
8101,7.85,-74.0000228882,40.7330360413,-73.9885253906,40.7232971191
8102,2.98333333333,-73.9731521606,40.7901115417,-73.9627227783,40.8043403625
8103,6.91666666667,-73.9558410645,40.6821212769,-73.9334182739,40.6836738586
8104,8.0,-74.0045776367,40.7240142822,-73.9811630249,40.7519798279
8105,3.45,-73.9964294434,40.7191200256,-73.9849090576,40.7171707153
8106,5.55,-73.997177124,40.7374992371,-74.0080947876,40.7390136719
8107,7.58333333333,-73.9879074097,40.749080658,-73.9844818115,40.7687187195
8108,5.21666666667,-73.9494247437,40.8228263855,-73.9622879028,40.8050384521
8109,3.95,-74.0053787231,40.7399291992,-73.9913101196,40.7349777222
8110,4.6,-73.9505844116,40.7795944214,-73.9351654053,40.7962799072
8111,31.95,-73.9754486084,40.686706543,-73.9873657227,40.6916122437
8112,21.2833333333,-73.994140625,40.7567100525,-73.9790267944,40.7257347107
8113,5.13333333333,-73.9520797729,40.7902755737,-73.9451217651,40.8053512573
8114,11.0166666667,-73.955696106,40.6809844971,-73.9061355591,40.6758041382
8115,11.5666666667,-73.9927825928,40.763469696,-73.9550628662,40.7700157166
8116,4.55,-73.9582214355,40.7727508545,-73.978515625,40.7573280334
8117,4.36666666667,-73.9935836792,40.7211265564,-73.9999771118,40.719165802
8118,18.6833333333,-73.9874343872,40.7386703491,-73.8981933594,40.7542381287
8119,5.05,-73.9862747192,40.7414550781,-73.9789123535,40.7405471802
8120,18.3666666667,-73.9575271606,40.7181015015,-73.9860305786,40.7499465942
8121,8.86666666667,-73.9879684448,40.7281799316,-73.9591064453,40.7087211609
8122,10.2166666667,-73.95652771,40.7713813782,-73.9927749634,40.7302207947
8123,11.3333333333,-74.0017776489,40.7156791687,-73.9797744751,40.7309265137
8124,15.15,-73.9917221069,40.7162322998,-73.9938812256,40.7618141174
8125,12.25,-73.9726028442,40.7589111328,-73.9995269775,40.7283782959
8126,8.23333333333,-73.9905853271,40.7025718689,-73.9822692871,40.7235794067
8127,2.41666666667,-73.9779281616,40.7521934509,-73.9816741943,40.7578086853
8128,17.2333333333,-73.9935531616,40.7212371826,-73.9694747925,40.7635040283
8129,17.9833333333,-74.0066146851,40.7310028076,-73.9495315552,40.773601532
8130,8.31666666667,-73.9574584961,40.7180175781,-73.9547271729,40.6947669983
8131,2.61666666667,-74.009552002,40.7261123657,-74.0040206909,40.7278213501
8132,16.0833333333,-73.9878234863,40.7211074829,-73.978729248,40.7650260925
8133,3.1,-73.9852752686,40.7384109497,-73.9856643677,40.7448654175
8134,40.3833333333,-73.9817276001,40.7672653198,-73.8773956299,40.6811485291
8135,8.45,-73.9512710571,40.6889953613,-73.9457015991,40.6882858276
8136,3.96666666667,-73.9740219116,40.7429733276,-73.959274292,40.7631912231
8137,2.41666666667,-73.8637390137,40.8815803528,-73.8552246094,40.8849258423
8138,30.7,-73.7818832397,40.6446609497,-73.9728469849,40.7548904419
8139,3.18333333333,-73.9784622192,40.7453918457,-73.9776000977,40.7521781921
8140,32.5666666667,-73.7767562866,40.6454048157,-74.001625061,40.7419128418
8141,11.2166666667,-74.0022354126,40.7399368286,-73.974281311,40.756401062
8142,14.5166666667,-73.8823852539,40.7559394836,-73.8910064697,40.751121521
8143,25.05,-73.987739563,40.7225494385,-73.9448623657,40.8339118958
8144,26.0166666667,-73.9856185913,40.751991272,-73.8462524414,40.7315216064
8145,9.45,-73.9873580933,40.7329788208,-73.9549713135,40.7774009705
8146,16.3166666667,-73.9850311279,40.7469863892,-74.0122756958,40.7168540955
8147,17.7,-73.9819793701,40.7681808472,-73.938911438,40.8448600769
8148,10.8333333333,-73.9949188232,40.7604217529,-73.940032959,40.8488235474
8149,20.2333333333,-73.9982681274,40.6774673462,-73.9193496704,40.7061347961
8150,11.4166666667,-73.990776062,40.7608985901,-73.9863128662,40.7304344177
8151,6.21666666667,-73.9782028198,40.7521286011,-73.982170105,40.7673301697
